Bin,Completeness,Contamination,GC_content,N50,N_contigs,Size,Classification
SRR29429269_bin.45,98.11,0.134,0.313,36765,71,2760745,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Massilimicrobiota;s__Massilimicrobiota sp002160865
SRR29429269_bin.46,97.13,0.179,0.478,43556,421,3460712,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia merdavium
SRR29429269_bin.47,97.19,1.123,0.296,5986,35,2305400,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A mortiferum
SRR29429269_bin.48,92.17,0.66,0.528,10870,53,2597128,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola
SRR29429269_bin.49,90.02,0.854,0.32,40832,58,1818937,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__RUG14156;g__Galligastranaerophilus_A;s__Galligastranaerophilus_A sp944325145
SRR29429269_bin.5,90.11,1.636,0.437,8542,102,2174214,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium
SRR29429269_bin.50,98.67,0,0.458,113089,40,2527415,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__CHK158-818;g__Gallibacteroides;s__Gallibacteroides avistercoris
SRR29429269_bin.53,91.86,2.702,0.486,101512,50,2105426,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__CALXXL01;s__CALXXL01 sp944392655
SRR29429269_bin.54,99.03,2.564,0.45,75268,555,4533582,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
SRR29429269_bin.57,90.41,0.384,0.456,143104,18,3929915,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
SRR29429269_bin.58,93.95,3.02,0.414,83611,339,2589846,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes excrementavium
SRR29429269_bin.59,99.52,0,0.554,70003,370,2222266,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__Rikenella faecigallinarum
SRR29429269_bin.6,94.62,0,0.41,75969,340,1743032,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__
SRR29429269_bin.60,91.59,1.022,0.468,52850,32,3905373,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
SRR29429269_bin.61,97.25,4.967,0.594,99116,735,2889774,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes intestinigallinarum
SRR29429269_bin.64,90.88,0.854,0.315,69022,198,2055865,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__RUG14156;g__RUG14156;s__RUG14156 sp944324945
SRR29429269_bin.67,96.53,1.433,0.447,27491,135,3503851,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia pullicola
SRR29429269_bin.68,94.18,0,0.547,271848,60,1588691,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__Ornithoclostridium;s__
SRR29429269_bin.69,98.65,1.342,0.315,66604,60,2869710,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Fimicola;s__Fimicola cottocaccae
SRR29429269_bin.7,97.12,1.34,0.562,78381,87,3497720,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella merdigallinarum
SRR29429270_bin.1,91.71,0.474,0.519,18170,289,3836893,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Caccovicinus;s__Caccovicinus sp017889125
SRR29429270_bin.10,91.22,3.955,0.525,91110,271,3481814,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp900541255
SRR29429270_bin.12,91.53,1.265,0.529,18771,347,3330047,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementipullorum
SRR29429270_bin.13,97.46,2.109,0.515,81295,79,3843841,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pullilachnospira;s__Pullilachnospira stercoravium
SRR29429270_bin.14,98.16,0.316,0.53,70518,34,2991431,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A stercorigallinarum
SRR29429270_bin.15,95.61,0.584,0.481,79352,132,2519905,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter avicola
SRR29429270_bin.16,95.76,0,0.54,116116,31,3731612,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__
SRR29429270_bin.17,99.17,0.662,0.367,99295,93,2015681,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_E;s__Enterococcus_E cecorum
SRR29429270_bin.19,93.41,0,0.415,145712,116,6736998,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus
SRR29429270_bin.2,98.65,0,0.58,75670,64,2184624,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens;s__Fimivivens faecavium
SRR29429270_bin.20,100,0,0.589,357004,318,3418867,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis
SRR29429270_bin.23,99.25,2.973,0.432,240071,251,4889501,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
SRR29429270_bin.4,98.19,1.273,0.441,59708,44,4123070,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia pullicola
SRR29429270_bin.5,96.88,2.631,0.482,52494,35,3522406,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp900761655
SRR29429270_bin.7,98.32,1.476,0.615,18979,51,3592023,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii
SRR29429270_bin.8,99.45,0,0.39,15850,63,3624227,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis
SRR29429270_bin.9,96.64,0,0.382,20405,14,3118183,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Coprocola;s__Coprocola sp017888185
SRR29429271_bin.12,94.26,0,0.447,27328,213,3319593,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia pullicola
SRR29429271_bin.14,96.04,1.476,0.5,34291,28,3443363,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Caccovicinus;s__Caccovicinus merdipullorum
SRR29429271_bin.15,96.81,0,0.559,87539,34,3578311,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ventrimonas;s__Ventrimonas merdavium
SRR29429271_bin.16,98.65,0.671,0.603,130433,43,2793889,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__
SRR29429271_bin.17,98.83,1.292,0.472,114732,68,3166811,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__
SRR29429271_bin.18,94.93,0,0.484,93941,864,3157473,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__UMGS1370 sp904395885
SRR29429271_bin.2,99.17,0.662,0.367,99296,164,2024093,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_E;s__Enterococcus_E cecorum
SRR29429271_bin.20,96.28,0.474,0.532,43503,294,2850652,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A stercorigallinarum
SRR29429271_bin.21,97.35,0.881,0.593,16323,59,3222901,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis
SRR29429271_bin.22,99.25,0,0.433,242685,185,4740080,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
SRR29429271_bin.23,98.65,0,0.59,120355,60,1980973,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens;s__Fimivivens faecavium
SRR29429271_bin.24,94.51,0.155,0.323,5325,104,3353167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Fimicola;s__Fimicola cottocaccae
SRR29429271_bin.25,93.33,1.898,0.553,45236,66,2846284,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ventrisoma;s__Ventrisoma faecale
SRR29429271_bin.5,96.64,0,0.385,19136,108,2788902,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Coprocola;s__Coprocola sp017888185
SRR29429271_bin.6,96,0.949,0.55,107989,36,3662604,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp002160755
SRR29429272_bin.1,96.58,0.064,0.416,160253,56,6807157,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus
SRR29429272_bin.10,96.64,0,0.382,21242,72,3004345,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Coprocola;s__Coprocola sp017888185
SRR29429272_bin.11,96.88,0.994,0.482,47148,59,3311814,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp900761655
SRR29429272_bin.12,94.04,1.518,0.527,18723,296,3680272,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementipullorum
SRR29429272_bin.13,94.3,0.632,0.515,87553,38,3445561,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pullilachnospira;s__Pullilachnospira stercoravium
SRR29429272_bin.14,94.91,1.898,0.548,180596,352,3181030,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ventrisoma;s__Ventrisoma faecale
SRR29429272_bin.15,98.72,2.229,0.441,53694,224,4224933,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia pullicola
SRR29429272_bin.16,96.65,0.632,0.53,64035,30,3054997,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A stercorigallinarum
SRR29429272_bin.17,92.1,0.584,0.48,74056,69,2600525,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter avicola
SRR29429272_bin.18,92.56,0.867,0.432,251389,55,4681111,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
SRR29429272_bin.19,94.46,1.275,0.619,15926,303,3512159,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii
SRR29429272_bin.2,94.93,1.582,0.469,103857,27,2970387,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_G;s__
SRR29429272_bin.20,92.85,0.791,0.518,19925,34,3927489,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Caccovicinus;s__Caccovicinus sp017889125
SRR29429272_bin.22,96.64,0,0.578,105102,146,2160015,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens;s__Fimivivens faecavium
SRR29429272_bin.23,93.54,1.898,0.557,17168,305,3370404,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp002160755
SRR29429272_bin.4,98.37,0.54,0.393,17881,291,3704847,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis
SRR29429272_bin.7,99.17,0.662,0.367,122903,81,2029408,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_E;s__Enterococcus_E cecorum
SRR29429272_bin.8,94.64,0.632,0.536,140928,44,3964129,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__
SRR29429272_bin.9,98.57,0,0.526,73107,116,3393884,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp900541255
SRR29429273_bin.1,94.28,1.265,0.551,86806,55,3064635,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ventrisoma;s__Ventrisoma faecale
SRR29429273_bin.10,91.94,2.504,0.606,32515,36,2334759,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp900552925
SRR29429273_bin.11,96.83,3.797,0.545,104400,238,4092272,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp002160755
SRR29429273_bin.12,96.97,0.134,0.621,48824,34,3281599,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii
SRR29429273_bin.15,99.25,0,0.431,251493,58,4816721,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
SRR29429273_bin.2,96.55,0,0.445,24129,44,3673579,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia pullicola
SRR29429273_bin.4,93.39,0,0.444,67948,410,1890441,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Massilicoli;s__Massilicoli timonensis
SRR29429273_bin.5,98.52,0,0.316,14808,107,2619090,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Fimicola;s__Fimicola cottocaccae
SRR29429273_bin.7,98.73,0.791,0.515,116347,109,4228691,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Caccovicinus;s__Caccovicinus sp017889125
SRR29429273_bin.8,98.1,0.077,0.394,13961,106,3824229,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis
SRR29429273_bin.9,94.28,0,0.538,162916,266,3810527,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__
SRR29429274_bin.1,97.46,1.213,0.515,107683,53,4635997,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Caccovicinus;s__Caccovicinus sp017889125
SRR29429274_bin.2,91.61,0.805,0.62,9064,170,3261220,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii
SRR29429274_bin.3,97.83,0.9,0.393,12719,174,3774197,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis
SRR29429274_bin.5,95.54,0,0.446,32412,394,3785508,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia pullicola
SRR29429274_bin.6,100,0,0.505,106335,80,3140683,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q saccharolyticum_A
SRR29429274_bin.7,99.25,0.371,0.431,274904,491,5065027,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
SRR29429274_bin.8,97.98,0,0.321,11991,439,2962831,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Fimicola;s__Fimicola cottocaccae
SRR29429274_bin.9,96.18,0.21,0.555,29215,60,3414697,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp002160755
SRR29429275_bin.1,98.15,0.805,0.619,15105,57,3474366,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii
SRR29429275_bin.2,93.01,0.21,0.552,32411,183,3496036,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A sp002160755
SRR29429275_bin.3,99.25,0,0.431,251247,388,4839238,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
SRR29429275_bin.4,100,0.315,0.394,14483,162,3783510,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis
SRR29429275_bin.5,100,1.424,0.514,107698,329,4343102,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Caccovicinus;s__Caccovicinus sp017889125
SRR29429275_bin.6,97.98,0,0.32,10148,468,2918645,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Fimicola;s__Fimicola cottocaccae
SRR29429275_bin.7,99.36,0.632,0.505,95693,37,3002774,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q saccharolyticum_A
SRR29429275_bin.8,95.54,0,0.446,32038,49,3717668,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia pullicola
SRR29429276_bin.1,98.07,0.599,0.506,76515,139,4770917,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
SRR29429276_bin.2,98.88,1.291,0.574,135377,101,5258845,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae
SRR29429276_bin.3,98.4,0.374,0.375,30720,73,2754235,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis
SRR29429276_bin.4,97.7,1.647,0.407,13912,347,3173329,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__Enterococcus_D gallinarum
SRR29429277_bin.1,96.84,0,0.469,219797,168,2138372,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__G3-4614;g__Caccoplasma;s__
SRR29429277_bin.11,99.38,1.846,0.457,21643,109,1872440,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__CAG-266;s__CAG-266 sp000436095
SRR29429277_bin.12,91.27,0.524,0.395,23972,324,1674227,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp944385025
SRR29429277_bin.15,93.07,4.832,0.487,79203,131,4067145,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea sp900553815
SRR29429277_bin.17,91.46,0.943,0.508,10214,59,2123676,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__
SRR29429277_bin.2,97.84,0.107,0.457,70068,191,2788731,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__CALUMT01;s__CALUMT01 sp944321845
SRR29429277_bin.24,95.45,0,0.457,94125,119,2423220,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta stercoravium
SRR29429277_bin.25,100,0,0.577,88810,141,2637730,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Caccocola;s__Caccocola faecipullorum
SRR29429277_bin.27,98.33,1.307,0.508,253368,133,1638872,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum faecipullorum
SRR29429277_bin.29,94.36,0.371,0.431,70529,54,3152856,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__43-108;s__43-108 sp001915545
SRR29429277_bin.30,98.97,1.123,0.399,24884,48,1823151,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus alactolyticus
SRR29429277_bin.31,95.23,1.38,0.482,80718,86,3509678,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecipullorum
SRR29429277_bin.32,99.32,0,0.507,143541,285,2215567,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__Butyricicoccus sp944381005
SRR29429277_bin.33,90.58,1.612,0.418,10519,18,1441267,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__
SRR29429277_bin.35,96.88,2.681,0.326,5521,68,2154039,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum sp944324465
SRR29429277_bin.36,98.38,2.714,0.587,5675,62,2342972,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Pelethousia;s__Pelethousia gallinarum
SRR29429277_bin.37,96.62,0,0.488,62798,77,1532476,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1436;s__UBA1436 sp944324735
SRR29429277_bin.39,91.13,2.23,0.487,76632,55,3142046,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea pullorum
SRR29429277_bin.40,99.24,2.551,0.476,70201,60,3904699,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladousia;s__Choladousia intestinigallinarum
SRR29429277_bin.43,90.65,2.62,0.584,8567,79,1618932,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas sp944376295
SRR29429277_bin.44,98.65,0,0.418,111002,19,2585678,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Limousia;s__
SRR29429277_bin.45,97.43,0.134,0.343,67619,483,1883886,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__
SRR29429277_bin.47,90.47,2.108,0.607,68381,44,2647590,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp002160895
SRR29429277_bin.48,99.36,2.805,0.316,33547,75,2526082,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis
SRR29429277_bin.49,93.35,0.751,0.468,60983,303,2731347,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Egerieimonas_A;s__
SRR29429277_bin.5,97.84,0,0.427,53644,24,2026633,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Enterocola;s__
SRR29429277_bin.52,96.77,0,0.388,47036,253,1568414,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAAFZY01;s__CAAFZY01 sp944391375
SRR29429277_bin.53,90.2,0.476,0.524,8840,20,1975176,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Coprenecus;s__Coprenecus sp944326245
SRR29429277_bin.57,97.14,0.496,0.439,27060,37,2189413,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp905201565
SRR29429277_bin.59,100,2.05,0.676,28360,13,2525145,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Thermophilibacter;s__Thermophilibacter sp944320385
SRR29429277_bin.60,97.31,0,0.411,56748,531,2364081,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS263;s__
SRR29429277_bin.61,94.17,2.467,0.63,14957,63,3094414,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Caccousia;s__Caccousia sp944383955
